objectid,stopid,main_street,cross_street,direction,benches,lat,lon
372,9589,NW 107 AV,NW 31 TR,N,0,25.802628,-80.369144
373,9586,NW 107 AV,NW 31 TR,S,0,25.802567,-80.369379
374,9587,NW 107 AV,NW 27 ST,S,0,25.799017,-80.369274
375,10274,NW 114 AV,NW 41 ST,N,0,25.811271,-80.381436
376,10291,NW 114 AV,NW 41 ST,S,0,25.811256,-80.381655
377,10134,NW 115 AV,OP # 3800,N,0,25.808888,-80.383792
378,10133,NW 115 AV,# 3800,S,0,25.808791,-80.383961
379,9733,NW 58 ST,#8260,E,0,25.826126,-80.331032
380,9732,NW 58 ST,OP #8260,W,0,25.826319,-80.331031
381,10275,NW 56 ST,# 7972,E,0,25.824357,-80.326083
382,10276,NW 56 ST,# 8115,W,0,25.824444,-80.32769
383,290,NW 53 ST,NW 87 AV,E,0,25.8197,-80.336367
384,1803,NW 53 ST,NW 84 AV,E,0,25.819701,-80.334929
385,1804,NW 53 ST,OP # 8325,NE,0,25.821335,-80.332178
386,1805,NW 53 ST,# 8070,E,0,25.821516,-80.328119
387,756,NW 53 ST,NW 79 AV,E,0,25.821524,-80.326065
388,750,NW 53 ST,NW 79 AV,W,0,25.82173,-80.326071
389,1806,NW 53 ST,# 8125,W,0,25.821724,-80.329456
390,1807,NW 53 ST,# 8325,W,0,25.82154,-80.332233
391,1808,NW 53 ST,NW 84 AV,W,0,25.819901,-80.334782
392,289,NW 53 ST,NW 87 AV,W,0,25.819907,-80.336932
393,9555,NW 41 ST,NW 107 AV,E,0,25.811507,-80.368727
394,9578,NW 41 ST,NW 104 AV,E,0,25.8115,-80.365079
395,9579,NW 41 ST,NW 102 AV,E,0,25.811489,-80.361231
396,9580,NW 41 ST,NW 97 AV,E,0,25.811477,-80.353757
397,597,NW 41 ST,NW 97 AV,E,3,25.811484,-80.352281
398,1809,NW 41 ST,OP # 9405,E,1,25.811491,-80.350015
399,1810,NW 36 ST,# 9250,E,1,25.811333,-80.347874
400,1811,NW 36 ST,# 9100,E,1,25.810873,-80.344621
401,1812,NW 36 ST,NW 87 AV,E,1,25.810025,-80.338909
402,291,NW 36 ST,NW 87 AV,E,2,25.809713,-80.336673
403,1813,NW 36 ST,# 8436,E,2,25.809686,-80.334845
404,1814,NW 36 ST,OP # 8365,E,1,25.809674,-80.33261
405,1815,NW 36 ST,NW 82 AV,E,2,25.809662,-80.329584
406,1816,NW 36 ST,EAST OF # 8050,E,0,25.809607,-80.327714
407,1817,NW 36 ST,NW 79 AV,E,2,25.809165,-80.32551
408,1818,NW 36 ST,NW 79 AV,W,2,25.809452,-80.325637
409,1819,NW 36 ST,WEST OF 8001,W,1,25.809874,-80.327537
410,1820,NW 36 ST,NW 82 AV,W,1,25.80993,-80.329752
411,1821,NW 36 ST,# 8365,W,1,25.809973,-80.332934
412,1822,NW 36 ST,NW 84 BLK,W,0,25.809977,-80.334707
413,755,NW 36 ST,NW 87 AV,W,2,25.809997,-80.336291
414,589,NW 36 ST,NW 87 AV,W,2,25.810302,-80.338872
415,1823,NW 36 ST,OP # 9100,W,1,25.811146,-80.344587
416,1824,NW 36 ST,NW 94 AV,W,2,25.811698,-80.348218
417,9581,NW 41 ST,NW 97 AV,W,0,25.811764,-80.353716
418,9582,NW 41 ST,# 9915,W,0,25.811776,-80.355903
419,9583,NW 41 ST,NW 102 AV,W,0,25.811773,-80.362144
420,9867,NW 41 ST,NW 104 AV,W,0,25.811795,-80.365358
421,10225,NW 41 ST,# 10783,W,0,25.811787,-80.371309
422,10277,NW 39 ST,NW 115 AV,E,0,25.809778,-80.383113
423,10278,NW 39 ST,NW 115 AV,W,0,25.809948,-80.383157
424,10279,NW 34 ST,NW 115 AV,W,0,25.805111,-80.383303
425,10280,NW 33 ST,NW 112 AV,W,0,25.804303,-80.375644
426,10281,NW 33 ST,NW 108 AV,E,0,25.804169,-80.371378
427,1827,NW 25 ST,NW 79 AV,W,0,25.796981,-80.325664
428,1828,NW 25 ST,NW 82 AV,W,0,25.796983,-80.328504
429,1829,NW 25 ST,NW 84 AV,W,0,25.796967,-80.332274
430,1830,NW 25 ST,NW 87 AV,W,0,25.796976,-80.337665
431,1831,NW 25 ST,OP # 8870,W,1,25.796962,-80.339811
432,1832,NW 25 ST,NW 89 PL,W,0,25.796959,-80.342556
433,1833,NW 25 ST,NW 92 AV,W,1,25.796949,-80.344648
434,1046,NW 25 ST,NW 96 AV,W,0,25.79693,-80.351029
435,1834,NW 25 ST,NW 97 AV,W,1,25.79694,-80.352546
436,10048,NW 25 ST,NW 99 AV,W,0,25.796911,-80.356878
437,1836,NW 25 ST,NW 102 PL,W,0,25.796923,-80.362563
438,1837,NW 25 ST,NW 102 PL,E,0,25.796743,-80.362424
439,10047,NW 25 ST,NW 99 AV,E,0,25.796749,-80.357574
440,1047,NW 25 ST,NW 97 AV,E,1,25.79677,-80.352358
441,1839,NW 25 ST,NW 92 AV,E,1,25.796795,-80.344
442,542,NW 25 ST,NW 89 PL,E,1,25.796793,-80.341923
443,1840,NW 25 ST,# 8870,E,1,25.796799,-80.340065
444,1841,NW 25 ST,NW 87 AV,E,0,25.796741,-80.336125
445,1842,NW 25 ST,NW 84 AV,E,0,25.796761,-80.332694
446,1843,NW 25 ST,NW 82 AV,E,0,25.796784,-80.329312
447,1844,NW 25 ST,NW 79 AV,E,0,25.796763,-80.324622
448,9868,NW 21 ST,NW 102 AV,W,0,25.793536,-80.360805
449,9869,NW 21 ST,NW 102 AV,E,0,25.793397,-80.3607
450,388,,,,0,25.822873,-80.273302
451,1864,NE 2 AV,NE 86 ST,N,1,25.854429,-80.192954
452,1865,NE 2 AV,NE 88 ST,N,1,25.855721,-80.193014
453,1866,NE 2 AV,NE 90 ST,N,1,25.857599,-80.193083
454,1867,NE 2 AV,NE 90 ST,S,1,25.857851,-80.193283
455,1868,NE 2 AV,NE 88 ST,S,1,25.856076,-80.193225
456,1869,NE 2 AV,NE 86 ST,S,1,25.854198,-80.193149
457,1871,N MIAMI AV,NE 88 ST,N,1,25.856142,-80.197118
458,1872,N MIAMI AV,NW 89 ST,S,0,25.856791,-80.197342
459,1873,N MIAMI AV,NW 87 ST,S,0,25.854543,-80.197243
460,1874,NW 91 ST,NW 1 AV,E,0,25.858441,-80.199229
461,1875,NW 91 ST,N MIAMI AV,E,0,25.858495,-80.19769
462,821,,,,0,25.760381,-80.192881
463,801,,,,0,25.760381,-80.192881
464,1216,,,,0,25.752642,-80.368785
465,1876,NW 6 AV,LUCY ST (SW 8 ST),S,1,25.461966,-80.485407
466,1877,NW 6 AV,NW 14 ST,S,0,25.460432,-80.485398
467,1878,NW 6 AV,NW 12 ST,S,1,25.458457,-80.485394
468,1879,NW 6 AV,DAVIS PY,S,1,25.455433,-80.485384
469,1880,NW 6 AV,NW 4 ST,S,1,25.452261,-80.485377
470,1881,NW 6 AV,NW 2 ST,S,1,25.449938,-80.485364
471,9660,SW 6 AV,SW 1 ST,S,0,25.446543,-80.485408
472,9661,SW 6 AV,SW 4 ST,S,0,25.443737,-80.485377
473,9662,SW 6 AV,SW 7 ST,S,0,25.440697,-80.485351
474,1882,NW 6 AV,NW 2 ST,N,1,25.450063,-80.485277
475,1883,NW 6 AV,NW 4 ST,N,0,25.452273,-80.485282
476,1884,NW 6 AV,DAVIS PY,N,0,25.454907,-80.485287
477,1885,NW 6 AV,NW 11 ST,N,0,25.458418,-80.485309
478,1886,NW 6 AV,NW 14 ST,N,2,25.460257,-80.485321
479,1887,SW 187 AV,NW 15 ST,S,0,25.461565,-80.493522
480,1888,SW 187 AV,# 33300,S,0,25.458905,-80.493526
481,1889,SW 187 AV,# 33600,S,0,25.456017,-80.493506
482,1890,SW 187 AV,# 34000,S,0,25.450604,-80.493465
483,1891,NW 10 AV (SW 187 AV),NW 3 ST,N,1,25.450648,-80.493345
484,1892,NW 10 AV (SW 187 AV),NW 8 ST,N,1,25.456174,-80.493424
485,1893,NW 10 AV (SW 187 AV),NW 12 ST,N,1,25.459087,-80.493435
486,1894,NW 10 AV (SW 187 AV),NW 16 ST,N,1,25.461839,-80.493445
487,9664,SW 187 AV,SW 348 ST,N,0,25.443555,-80.493316
488,10308,SW 187 AV,SW 352 ST,N,0,25.440796,-80.493243
489,9870,E PALM DR,SW 172 AV,W,0,25.448057,-80.469205
490,9655,E PALM DR,US HWY 1,W,0,25.447992,-80.474494
491,1895,E PALM DR,KROME AV,W,0,25.447974,-80.476876
492,1896,W PALM DR,NW 1 AV,W,0,25.447968,-80.478251
493,275,W PALM DR,NW 4 AV,W,1,25.447925,-80.481729
494,1897,W PALM DR,NW 6 AV,W,1,25.447897,-80.485175
495,1898,W PALM DR,NW 6 AV,W,1,25.447858,-80.486435
496,1899,W PALM DR,OP # 777,W,2,25.44785,-80.488901
497,1900,W PALM DR,NW 9 AV,W,1,25.447842,-80.491122
498,1901,W PALM DR,SW 187 AV,W,1,25.447836,-80.493132
499,1902,W PALM DR,SW 187 AV,E,1,25.447748,-80.492246
500,1903,W PALM DR,SW 9 AV,E,0,25.44775,-80.491115
501,1904,W PALM DR,SW 8 AV,E,1,25.447763,-80.488763
502,1905,W PALM DR,SW 6 AV,E,1,25.447656,-80.484443
503,9459,W PALM DR,SW 5 AV,E,0,25.447663,-80.483493
504,271,W PALM DR,SW 4 AV,E,1,25.447684,-80.481739
505,9656,SW 344 ST,SW 2 AV,E,0,25.447694,-80.479102
506,1906,E PALM DR,KROME AV,E,0,25.447707,-80.4769
507,9871,E PALM DR,SW 172 AV,E,0,25.447733,-80.468671
508,273,E PALM DR,FL OUTLET SHOPS,W,0,25.451804,-80.472844
509,9645,W LUCY ST,US HWY 1,E,0,25.46243,-80.474565
510,9646,E LUCY ST,# 451,E,0,25.462395,-80.472427
511,318,US 1,#33501 (WALMART),SE,2,25.457782,-80.472076
512,1911,US 1,#33525 (G. CORRAL),S,0,25.455872,-80.473396
513,1912,US 1,SW 336 ST,S,1,25.455393,-80.4753
514,1913,US 1,E PALM DR,S,0,25.446419,-80.475285
515,1914,US 1,34800 BLOCK,S,1,25.442033,-80.475195
516,1915,US 1,34900 BLOCK,N,1,25.442353,-80.474882
517,1916,US 1,SW 336 ST,N,1,25.455471,-80.47499
518,9663,SW 7 ST,SW 8 AV,W,0,25.440534,-80.489075
519,10352,BUSWAY,SW 344 ST,N,0,25.4481,-80.479182
520,10353,BUSWAY,SW 344 ST,S,0,25.448101,-80.479398
521,769,,,,0,26.1225,-80.171944
522,800,,,,0,25.780544,-80.190567
523,813,,,,0,25.775864,-80.196093
524,2048,E 4 AV,E 20 ST,S,0,25.840256,-80.274064
525,2049,E 4 AV,E 19 ST,S,1,25.839055,-80.274039
526,2050,E 4 AV,E 17 ST,S,0,25.837217,-80.27394
527,2051,E 4 AV,E 15 ST,S,0,25.835439,-80.273866
528,2052,E 4 AV,E 13 ST,S,0,25.833625,-80.273795
529,2053,E 4 AV,E 11 ST,S,1,25.831797,-80.273725
530,2054,E 4 AV,E 9 ST,S,1,25.830347,-80.273667
531,2055,E 4 AV,E 7 ST,S,1,25.828187,-80.273584
532,2056,E 4 AV,E 6 ST,S,0,25.826998,-80.273523
533,2057,E 4 AV,E 4 ST,S,1,25.82521,-80.273465
534,9464,SE 4 AV,SE 3 ST,S,0,25.820281,-80.273285
535,9466,SE 4 AV,PASH E HO WA DR,S,0,25.819441,-80.273243
536,9873,SE 4 AV,E OKEECHOBEE RD,S,0,25.81769,-80.273176
537,10226,E 2 AV,HIALEAH DR,N,0,25.823022,-80.277256
538,10227,E 2 AV,HIALEAH DR,S,0,25.822982,-80.27741
539,2058,E 1 AV,E 3 ST,N,0,25.824344,-80.279299
540,2059,E 1 AV,E 5 ST,N,1,25.826559,-80.279374
541,2060,E 1 AV,E 7 ST,N,1,25.828059,-80.279441
542,2061,E 1 AV,E 9 ST,N,0,25.829612,-80.279513
543,2062,E 1 AV,E 11 ST,N,0,25.831695,-80.279583
544,2063,E 1 AV,E 14 ST,N,0,25.834761,-80.2797
545,2064,E 1 AV,E 17 ST,N,0,25.837112,-80.279793
546,2065,E 1 AV,E 19 ST,N,0,25.839482,-80.279885
547,2066,PALM AV,W 64 TE,S,1,25.880584,-80.283592
548,2067,PALM AV,W 62 ST,S,1,25.879048,-80.283529
549,2068,PALM AV,W 60 ST,S,1,25.876834,-80.283454
550,2069,PALM AV,W 58 ST,S,1,25.874562,-80.28338
551,2070,PALM AV,W 55 ST,S,1,25.87303,-80.283349
552,2071,PALM AV,W 53 TE,S,1,25.871285,-80.283281
553,2072,PALM AV,W 51 ST,S,1,25.86856,-80.283192
554,299,PALM AV,W 49 ST,S,1,25.867102,-80.283132
555,2073,PALM AV,W 4800,S,1,25.865943,-80.283108
556,2074,PALM AV,# 4500 (APPROX),S,1,25.863175,-80.282991
557,2075,PALM AV,W 43 ST,S,1,25.861482,-80.282923
558,2076,PALM AV,W 41 ST,S,0,25.859854,-80.282871
559,2077,PALM AV,APPROX # 3950(39 PL),S,1,25.857927,-80.282793
560,2078,PALM AV,W 37 ST,S,1,25.855608,-80.282711
561,2079,PALM AV,W 34 ST,S,1,25.852558,-80.282607
562,2080,PALM AV,W 32 ST,S,1,25.850931,-80.282533
563,2081,PALM AV,W 30 ST,S,1,25.848897,-80.28245
564,2082,PALM AV,W 28 ST,S,0,25.847611,-80.282406
565,2083,PALM AV,W 26 ST,S,1,25.84571,-80.282324
566,2084,PALM AV,W 23 ST,S,0,25.843086,-80.282214
567,2085,PALM AV,W 21 ST,S,1,25.840523,-80.282106
568,2086,PALM AV,W 19 ST,S,1,25.83912,-80.28204
569,2087,PALM AV,W 17 ST,S,0,25.837404,-80.28196
570,2088,PALM AV,W 15 ST,S,1,25.8355,-80.281895
571,2089,PALM AV,W 13 ST,S,1,25.833713,-80.281819
572,2090,PALM AV,W 11 ST,S,0,25.831889,-80.281763
573,2091,PALM AV,W 9 ST,S,1,25.830361,-80.2817
574,2092,PALM AV,W 8 ST,S,0,25.829477,-80.281672
575,2093,PALM AV,W 7 ST,S,0,25.828373,-80.281635
576,2094,PALM AV,W 6 ST,S,1,25.826946,-80.28156
577,2095,PALM AV,W 3 ST,S,2,25.824143,-80.281473
578,2096,PALM AV,E 22 ST,N,1,25.842091,-80.282032
579,2097,PALM AV,E 25 ST,N,1,25.845141,-80.282153
580,2098,PALM AV,E 27 ST,N,0,25.846536,-80.282191
581,2099,PALM AV,W 29 ST,N,1,25.848159,-80.282255
582,2100,PALM AV,E 32 ST,N,1,25.850908,-80.282368
583,2101,PALM AV,E 34 ST,N,1,25.85267,-80.28243
584,2102,PALM AV,E 36 ST,N,1,25.855066,-80.28251
585,2103,PALM AV,E 38 ST,N,1,25.856881,-80.282592
586,2104,PALM AV,E 39 ST,N,0,25.857893,-80.282609
587,2105,PALM AV,E 41 ST,N,1,25.859964,-80.282705
588,2106,PALM AV,E 43 ST,N,1,25.861243,-80.282753
589,1223,,,,0,25.728245,-80.239421
590,1925,NW 35 CT,NW 58 ST,N,0,25.826769,-80.253886
591,1926,NW 37 AV,HIALEAH DR,N,0,25.823715,-80.256979
592,389,NW 37 AV,NW 58 ST,S,0,25.826788,-80.257234
593,10282,NW 37 AV,NW 52 ST,N,0,25.821683,-80.256901
594,10283,NW 37 AV,NW 48 ST,S,0,25.817578,-80.256848
595,1927,E 12 AV,HIALEAH DR,S,0,25.823594,-80.25713
596,9872,SE 8 AV,SE 11 PL,N,0,25.812677,-80.264638
597,1928,SE 8 AV,SE 10 PL,N,1,25.813719,-80.264706
598,1929,SE 8 AV,SE 8 ST,N,0,25.815559,-80.264772
599,1930,SE 8 AV,SE 6 PL,N,0,25.817447,-80.264857
600,1931,SE 8 AV,SE 4 PL,N,0,25.818937,-80.264911
601,1932,SE 8 AV,SE 4 ST,N,1,25.819697,-80.26494
602,1933,SE 8 AV,SE 1 PL,N,0,25.821874,-80.265007
603,1934,NE 8 AV,HIALEAH DR,N,0,25.823595,-80.265084
604,1935,NE 8 AV,NE 3 PL,N,0,25.825604,-80.265193
605,1936,E 8 AV,E 6 ST,N,0,25.827449,-80.265275
606,1937,E 8 AV,E 7 ST,N,0,25.829085,-80.265349
607,1938,E 8 AV,E 9 ST,N,1,25.831167,-80.26545
608,1939,E 8 AV,E 11 PL,N,1,25.832921,-80.265535
609,1940,E 8 AV,E 13 ST,N,0,25.834554,-80.265608
610,1941,E 8 AV,E 17 ST,N,1,25.83754,-80.265755
611,1942,E 8 AV,E 19 ST,N,1,25.839207,-80.26583
612,1943,E 8 AV,E 21 ST,N,1,25.841795,-80.265942
613,1944,E 8 AV,E 23 ST,N,1,25.843604,-80.26603
614,1945,E 8 AV,E 25 ST,N,1,25.844681,-80.266051
615,1946,E 8 AV,E 26 ST,N,0,25.846022,-80.266082
616,1947,E 8 AV,E 29 ST,N,0,25.849124,-80.266244
617,1948,E 8 AV,E 31 ST,N,0,25.850958,-80.26632
618,1949,E 8 AV,E 33 ST,N,1,25.852842,-80.266408
619,1950,E 8 AV,E 35 ST,N,1,25.85426,-80.266423
620,1951,E 8 AV,E 37 ST,N,1,25.856119,-80.266449
621,1952,E 8 AV,E 39 PL,N,1,25.858497,-80.266487
622,1953,E 8 AV,E 41 ST,N,0,25.860228,-80.26651
623,1954,E 8 AV,E 43 ST,N,0,25.862111,-80.266577
624,1955,E 8 AV,E 45 ST,N,0,25.863856,-80.266607
625,1956,E 8 AV,E 47 ST,N,0,25.865699,-80.266618
626,355,E 8 AV,E 49 ST,N,1,25.866924,-80.266633
627,1957,E 8 AV,E 51 ST,N,0,25.869064,-80.2667
628,1958,E 8 AV,E 53 ST,N,0,25.870915,-80.266727
629,1959,E 8 AV,E 56 ST,N,1,25.873913,-80.266815
630,1960,E 8 AV,# 6101,N,0,25.876711,-80.266896
631,1961,NW 42 AV,NW 42/37AV(CONNECTOR,N,0,25.879448,-80.266983
632,1962,E 8 AV,E 65 ST,N,1,25.881501,-80.267045
633,1964,E 8 AV,# 5900 (APPROX),S,0,25.877088,-80.267217
634,1965,E 8 AV,E 57 ST,S,1,25.875031,-80.267149
635,1966,E 8 AV,E 55 ST,S,1,25.873031,-80.267091
636,1967,E 8 AV,E 53 ST,S,1,25.87118,-80.267034
637,1968,E 8 AV,E 51 ST,S,0,25.869274,-80.266976
638,345,E 8 AV,E 49 ST,S,2,25.86684,-80.266909
639,1969,E 8 AV,E 47 ST,S,1,25.865617,-80.266869
640,1970,E 8 AV,E 45 ST,S,0,25.86343,-80.266823
641,1971,E 8 AV,E 43 ST,S,1,25.861595,-80.266814
642,1972,E 8 AV,E 41 ST,S,0,25.859524,-80.266773
643,1973,E 8 AV,E 39 ST,S,1,25.857961,-80.26672
644,1974,E 8 AV,E 37 ST,S,1,25.856126,-80.266685
645,1975,E 8 AV,E 35 ST,S,0,25.8541,-80.266666
646,1976,E 8 AV,E 33 ST,S,0,25.852799,-80.266633
647,1977,E 8 AV,E 31 ST,S,1,25.850483,-80.266538
648,1978,E 8 AV,E 29 ST,S,1,25.848764,-80.266461
649,1979,E 8 AV,E 27 ST,S,1,25.846816,-80.266382
650,1980,E 8 AV,E 25 ST,S,1,25.844642,-80.266269
651,1981,E 8 AV,E 23 ST,S,1,25.843161,-80.266184
652,1982,E 8 AV,E 21 ST,S,1,25.841683,-80.266098
653,1983,E 8 AV,E 19 ST,S,1,25.839864,-80.266035
654,1984,E 8 AV,E 17 ST,S,0,25.837623,-80.265951
655,1985,E 8 AV,E 16 ST,S,1,25.836563,-80.265896
656,1986,E 8 AV,E 13 ST,S,1,25.834439,-80.265794
657,1987,E 8 AV,E 11 PL,S,1,25.832513,-80.265695
658,1988,E 8 AV,E 9 ST,S,1,25.83016,-80.265585
659,1989,E 8 AV,E 5 ST,S,0,25.827004,-80.265439
660,1990,NE 8 AV,NE 3 PL,S,0,25.825205,-80.265331
661,1991,SE 8 AV,HIALEAH DR,S,1,25.822725,-80.265238
662,1992,SE 8 AV,SE 1 PL,S,0,25.821456,-80.265162
663,1993,SE 8 AV,SE 3 PL,S,0,25.820018,-80.265113
664,1994,SE 8 AV,SE 4 PL,S,0,25.818555,-80.265054
665,1995,SE 8 AV,SE 6 PL,S,0,25.817087,-80.264994
666,1996,SE 8 AV,SE 8 PL,S,1,25.814832,-80.264905
667,1997,SE 8 AV,SE 10 PL,S,0,25.813343,-80.264863
668,1998,SE 8 AV,OKEECHOBEE RD,S,0,25.811394,-80.264786
669,1999,E 4 AV,E 2 ST,N,0,25.823751,-80.273246
670,2000,E 4 AV,E 4 ST,N,1,25.825859,-80.27333
671,2001,E 4 AV,E 7 ST,N,1,25.828175,-80.27343
672,2002,E 4 AV,E 9 ST,N,2,25.829739,-80.273496
673,2003,E 4 AV,E 11 ST,N,0,25.831869,-80.273575
674,2004,E 4 AV,E 13 ST,N,1,25.834046,-80.273636
675,2005,E 4 AV,E 14 ST,N,0,25.835114,-80.273683
676,2006,E 4 AV,E 17 ST,N,0,25.837696,-80.273754
677,2007,E 4 AV,E 19 ST,N,0,25.839405,-80.273832
678,2008,E 4 AV,E 21 ST,N,1,25.841416,-80.273929
679,2009,E 4 AV,E 23 ST,N,0,25.84305,-80.274039
680,2010,E 4 AV,E 25 ST,N,1,25.845168,-80.274163
681,2011,E 4 AV,E 27 ST,N,0,25.846587,-80.27424
682,2012,E 4 AV,E 29 ST,N,1,25.848492,-80.274342
683,2013,E 4 AV,E 31 ST,N,1,25.850686,-80.274464
684,2014,E 4 AV,E 33 ST,N,1,25.85276,-80.274562
685,2015,E 4 AV,E 35 ST,N,0,25.854382,-80.274564
686,2016,E 4 AV,E 37 ST,N,1,25.855957,-80.27457
687,2017,E 4 AV,E 39 ST,N,0,25.85806,-80.274561
688,2018,E 4 AV,E 41 ST,N,0,25.859535,-80.274552
689,2019,E 4 AV,E 43 ST,N,0,25.861517,-80.274541
690,2020,E 4 AV,E 45 ST,N,0,25.86335,-80.274533
691,2021,E 4 AV,E 47 ST,N,0,25.86547,-80.274527
692,222,E 4 AV,E 49 ST,N,0,25.867641,-80.274547
693,2022,E 4 AV,E 52 ST,N,0,25.87013,-80.274616
694,2023,E 4 AV,E 54 ST,N,0,25.871571,-80.274698
695,2024,E 4 AV,E 56 ST,N,1,25.873709,-80.274734
696,2025,E 4 AV,E 58 ST,N,0,25.875154,-80.274799
697,2026,E 4 AV,E 60 ST,N,0,25.876986,-80.274848
698,2027,E 4 AV,E 62 ST,N,1,25.878735,-80.274869
699,2028,E 4 AV,E 64 ST,N,1,25.880916,-80.274944
700,2029,E 4 AV,E 64 ST,S,0,25.880865,-80.275077
701,2030,E 4 AV,E 62 ST,S,0,25.878714,-80.275016
702,2031,E 4 AV,E 60 ST,S,0,25.876823,-80.274988
703,2032,E 4 AV,E 58 ST,S,0,25.875492,-80.274949
704,2033,E 4 AV,E 56 ST,S,0,25.873688,-80.274887
705,2034,E 4 AV,E 53 ST,S,1,25.870547,-80.274806
706,2035,E 4 AV,E 51 ST,S,1,25.868721,-80.274769
707,219,E 4 AV,E 49 ST,S,1,25.866596,-80.274719
708,2036,E 4 AV,E 47 ST,S,0,25.865531,-80.274719
709,2037,E 4 AV,E 45 ST,S,0,25.86324,-80.27474
710,2038,E 4 AV,E 43 ST,S,1,25.861443,-80.274737
711,2039,E 4 AV,E 41 ST,S,1,25.8594,-80.274748
712,2040,E 4 AV,E 38 ST,S,1,25.857324,-80.274748
713,2041,E 4 AV,E 37 ST,S,0,25.855864,-80.274754
714,2042,E 4 AV,E 35 ST,S,1,25.85455,-80.274782
715,2043,E 4 AV,E 33 ST,S,0,25.852602,-80.27478
716,2044,E 4 AV,E 31 ST,S,1,25.850077,-80.274608
717,2045,E 4 AV,E 29 ST,S,0,25.848862,-80.274546
718,2046,E 4 AV,E 27 ST,S,1,25.846745,-80.274429
719,2047,E 4 AV,E 23 ST,S,0,25.842907,-80.274197
720,1720,HARDEE RD,MAGGIORE ST,W,0,25.712606,-80.263679
721,1721,HARDEE RD,RIVIERA DR,W,0,25.712523,-80.266083
722,1722,HARDEE RD,GRANADA BD,SW,0,25.712448,-80.268356
723,1723,HARDEE RD,CELLINI ST,W,0,25.71234,-80.270943
724,1724,HARDEE RD,MAYNADA ST,W,0,25.712231,-80.273153
725,1725,HARDEE RD,LEONARDO ST,E,0,25.712168,-80.272701
726,1726,HARDEE RD,CELLINI ST,E,0,25.712252,-80.270867
727,1728,HARDEE RD,RIVIERA DR,E,0,25.71243,-80.266122
728,1729,HARDEE RD,MAGGIORE ST,E,0,25.712523,-80.263231
729,1730,HARDEE RD,SW 42 AV,E,1,25.712602,-80.261375
730,1731,INGRAHAM HY,RIDGEWOOD RD,W,0,25.708317,-80.257971
731,1732,INGRAHAM HY,BRIGHTON PL,W,0,25.707306,-80.259455
732,1733,EDGEWATER DR,#200,E,0,25.706907,-80.259291
733,1734,EDGEWATER DR,# 90,E,0,25.706969,-80.255122
734,1735,EDGEWATER DR,DOUGLAS RD,E,0,25.706993,-80.25292
735,1736,SW 72 ST,ALMANSA ST,E,0,25.705193,-80.264866
736,309,SW 72 ST,OLD CUTLER RD,E,1,25.705306,-80.26141
737,306,SW 72 ST,COCOPLUM PLAZA,W,1,25.705429,-80.261768
738,1737,SW 72 ST,GRANADA BD,W,0,25.705385,-80.262968
739,1738,SW 72 ST,ALMANSA ST,W,0,25.705313,-80.265189
740,1739,SW 72 ST,MINDELLO ST,W,0,25.705262,-80.266513
741,1740,SW 72 ST,BARQUERA ST,W,0,25.705169,-80.268879
742,1741,SW 72 ST,MAYNADA ST,W,0,25.705026,-80.272885
743,1742,SW 72 ST,MENTONE ST,W,0,25.704932,-80.274999
744,1743,SW 72 ST,TRIONFO ST,W,0,25.704919,-80.276984
745,1744,SW 72 ST,SW 53 AV,W,0,25.70479,-80.279378
746,1745,SW 72 ST,NERVIA ST,W,0,25.70473,-80.280822
747,1746,SW 72 ST,YUMURI ST,W,0,25.704719,-80.282326
748,10219,SW 72 ST,SW 57 AV,W,0,25.704511,-80.285156
749,71,UNIVERSITY STA,5000 PONCE DE LEON B,N,0,25.714902,-80.27718
750,811,,,,0,25.778926,-80.192085
751,838,,,,0,25.778926,-80.192085
752,2958,US 1,SW 186 ST,SW,1,25.595469,-80.355806
753,2959,US 1,AT 18750,SW,1,25.59342,-80.356822
754,2960,US 1,SW # 18860,SW,2,25.590967,-80.358296
755,2961,US 1,MARLIN RD,SW,2,25.589403,-80.35948
756,2962,US 1,OP SW # 19405,SW,1,25.587915,-80.360896
757,2963,US 1,BELVIEW DR,SW,1,25.585002,-80.363721
758,266,US 1,SW 200 ST,SW,1,25.579345,-80.369057
759,280,US 1,CARIBBEAN BD,NE,0,25.579133,-80.368802
760,3025,US 1,BELVIEW DR,N,1,25.585714,-80.362568
761,3026,US 1,# 19407,NE,0,25.587349,-80.360982
762,3027,US 1,MARLIN RD,N,2,25.588606,-80.359758
763,3028,US 1,# 19101,N,1,25.591012,-80.357835
764,3029,US 1,BROAD CHANNEL DR,NE,1,25.592624,-80.356836
765,9766,SW 85 AV,SW 209 ST,S,0,25.572722,-80.326668
766,9765,SW 85 AV,SW 212 ST,S,0,25.570818,-80.326613
767,449,SW 85 AV,SW 212 ST,N,1,25.570762,-80.326373
768,3032,SW 85 AV,SW 210 ST,N,1,25.572833,-80.326389
769,3033,SW 87 AV,CARIBBEAN BD.,S,1,25.593315,-80.332073
770,3034,SW 87 AV,SW 190 ST,S,1,25.590497,-80.332018
771,3035,SW 87 AV,SW 193 TE,S,0,25.58746,-80.331986
772,3036,SW 87 AV,SW 198 ST,S,0,25.583411,-80.331941
773,3037,SW 87 AV,SW 200 TR,S,0,25.580833,-80.331912
774,3038,SW 87 AV,OLD CUTLER RD,S,0,25.579323,-80.331877
775,441,SW 87 AV,SW 207 ST,S,0,25.575367,-80.331709
